1.,Filip Forman,,,14,11,3,0,22,33,8,54,31,23
2.,Jan Malič,,,14,9,4,0,16,25,18,47,28,19
3.,Matěj Pěnička,,,14,14,5,0,8,22,4,39,26,13
4.,Matyáš Krebner,,U,14,7,3,0,13,20,4,32,30,2
5.,Jakub Buršík,,,14,11,0,1,5,16,4,31,27,4
6.,Jakub Šárka,,,13,12,7,0,3,15,2,22,15,7
7.,Michal Vojtíšek,,O,14,10,0,0,4,14,0,32,23,9
8.,Patrik Šebek,,U,13,5,0,0,5,10,2,33,24,9
9.,Mikuláš Forman,,O,11,6,0,0,3,9,2,12,9,3
10.,Ivan Tomčo,,,12,5,0,0,4,9,0,15,13,2
11.,Viktor Kopecký,,U,11,4,0,0,5,9,0,17,14,3
12.,Jan Dobisík,,U,14,4,0,0,1,5,0,19,10,9
13.,Vojtěch Zezulka,,O,14,3,1,0,2,5,0,21,19,2
14.,Pavel Čihák,,O,13,2,0,0,3,5,2,16,23,-7
15.,Kryštof Krbec,,O,14,1,0,1,3,4,0,31,28,3
16.,Martin Kisugite,,,2,1,0,0,1,2,0,6,3,3
17.,Marek Ďopan,,O,1,1,0,0,0,1,0,5,2,3
18.,Ondřej Kawulok,,,5,1,0,0,0,1,0,3,4,-1
19.,Jiří Kratina,,,11,1,0,0,0,1,2,2,3,-1
20.,Daniel Cabejšek,,O,4,0,0,0,1,1,0,1,0,1
21.,Adam Růžek,,U,10,0,0,0,1,1,0,5,6,-1
22.,Jakub Zavřel,,,0,0,0,0,0,0,0,0,0,0
23.,Tomáš Otcovský,,,1,0,0,0,0,0,0,0,0,0
24.,Filip Folauf,,,1,0,0,0,0,0,0,0,0,0
25.,Lukáš Punčochář,,,3,0,0,0,0,0,0,1,2,-1
26.,Lukáš Kuncman,,O,12,0,0,0,0,0,4,7,6,1
27.,Tomáš Hyršl,,,0,0,0,0,0,0,0,0,0,0
28.,Radovan Michajlovič,,G,0,0,0,0,0,0,0,0,0,0
