1.,Radek Valeš,,U,13,12,1,0,10,22,8,31,38,-7
2.,Jan Světlík,,U,15,10,3,0,4,14,2,24,30,-6
3.,Prokop Ferdan,,U,10,8,1,0,5,13,0,22,28,-6
4.,Jakub Kopecký,,,13,8,1,0,5,13,6,25,34,-9
5.,Tomáš Dlesk,,U,15,8,0,1,5,13,2,31,27,4
6.,Vojtěch Wiener,,,11,4,0,0,8,12,0,26,26,0
7.,Martin Čermák,,,12,5,2,0,5,10,0,23,26,-3
8.,Petr Kološ,,O,14,1,0,0,9,10,6,27,33,-6
9.,Patrik Rozkovec,,U,15,5,0,0,3,8,2,17,18,-1
10.,Šimon Stránský,,,8,4,0,0,4,8,4,17,19,-2
11.,Jan Šoltys,,U,13,4,0,0,1,5,2,15,19,-4
12.,Adam Balatka,,,10,3,0,0,2,5,2,11,16,-5
13.,Jan Baudisch,,U,14,3,0,0,2,5,6,18,20,-2
14.,Matěj Klucho,,O,13,1,0,0,4,5,2,17,17,0
15.,Lukáš Lhota,,,10,3,2,0,1,4,2,14,18,-4
16.,Lukáš Kořínek,,U,12,2,0,0,1,3,4,11,12,-1
17.,Vojtěch Blažek,,,5,1,0,0,2,3,0,5,6,-1
18.,Vojtěch Janeček,,O,13,1,0,0,2,3,4,22,31,-9
19.,Jakub Kárník,,,13,1,0,0,1,2,2,8,18,-10
20.,Martin Blecha,,,1,0,0,0,0,0,0,0,3,-3
21.,Tomáš Leksa,,,2,0,0,0,0,0,0,0,0,0
22.,Dominik Emlar,,,4,0,0,0,0,0,0,2,3,-1
23.,Daniel Martínek,,,7,0,0,0,0,0,2,0,6,-6
24.,Jan Bitman,,O,15,0,0,0,0,0,0,6,16,-10
25.,Daniel Mück,,,0,0,0,0,0,0,0,0,0,0
26.,Ivan Ponomarev,,G,0,0,0,0,0,0,0,0,0,0
